Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 312006.745004083, -361.296203613281, -152.33952331543, -816.916015625
 312006.747012542, -360.8837890625, -151.941589355469, -816.918823242188
 312006.764601, -360.614379882812, -151.399459838867, -816.923095703125
 312006.766762, -360.624877929688, -151.550827026367, -816.844665527344
 312006.784190042, -359.863586425781, -151.66340637207, -816.456909179688
 312006.785686, -359.833374023438, -151.282272338867, -815.997009277344
 312006.8042325, -359.832946777344, -151.281951904297, -815.919799804688
 312006.806230458, -359.289764404297, -151.252807617188, -815.224792480469
 312006.824095375, -359.430999755859, -151.035369873047, -815.844177246094
 312006.826336833, -359.410888671875, -150.805282592773, -815.228759765625
 312006.843122208, -359.044158935547, -151.015335083008, -815.53515625
 312006.844681292, -359.545654296875, -150.511367797852, -815.694458007812
 312006.863162917, -358.931030273438, -150.554306030273, -814.998657226562
 312006.865288083, -359.330657958984, -150.727294921875, -815.615173339844
 312006.882406208, -359.616241455078, -150.438629150391, -815.540771484375
 312006.884791875, -358.924133300781, -150.477508544922, -814.767822265625
 312006.90315875, -360.059967041016, -150.232299804688, -815.234436035156
 312006.904991333, -359.6630859375, -150.061233520508, -815.080993652344
 312006.923624417, -359.854125976562, -150.598648071289, -814.84521484375
 312006.925572, -360.308349609375, -150.543670654297, -814.460388183594
 312006.942618792, -360.161682128906, -150.613311767578, -814.768310546875
 312006.944707875, -360.717163085938, -150.867050170898, -814.766906738281
 312006.961557417, -360.812438964844, -151.099594116211, -815.07373046875
 312006.963822792, -361.292297363281, -151.3505859375, -815.303833007812
 312006.981054583, -361.539733886719, -151.58935546875, -815.302124023438
 312006.982617875, -361.743591308594, -152.279708862305, -815.373657226562
 312007.00090725, -361.683959960938, -152.504119873047, -815.526123046875
 312007.002468125, -362.038146972656, -153.127456665039, -815.907165527344
 312007.022464583, -361.675567626953, -153.412384033203, -815.9814453125
 312007.024381292, -361.4912109375, -154.009780883789, -816.439208984375
 312007.042207417, -361.52001953125, -154.389938354492, -816.667541503906
 312007.044259708, -361.294036865234, -154.454208374023, -816.589477539062
 312007.060483333, -360.334167480469, -155.010269165039, -816.120483398438
 312007.062094333, -359.785552978516, -154.905288696289, -815.426147460938
 312007.080345833, -359.805206298828, -155.135055541992, -815.964416503906
 312007.081915708, -359.406005859375, -154.962387084961, -815.425109863281
 312007.101833208, -359.246551513672, -154.879058837891, -815.425659179688
 312007.103935583, -359.072875976562, -154.641784667969, -814.88720703125
 312007.121816333, -358.610412597656, -154.61897277832, -814.809631347656
 312007.123690333, -358.571533203125, -154.087783813477, -814.736877441406
 312007.141217, -358.896942138672, -154.258972167969, -815.816284179688
 312007.142721583, -358.736511230469, -154.174987792969, -815.662475585938
 312007.159820292, -358.554626464844, -153.787963867188, -815.588317871094
 312007.161409042, -359.071044921875, -154.496566772461, -816.431884765625
 312007.180935875, -359.069213867188, -154.495269775391, -816.123168945312
 312007.183037917, -358.472412109375, -154.694732666016, -816.583740234375
 312007.200718708, -357.943481445312, -154.819534301758, -816.427734375
 312007.202857667, -357.565307617188, -154.877593994141, -816.658203125
 312007.220200208, -357.363098144531, -155.246520996094, -816.886352539062
 312007.222174125, -357.072052001953, -155.459365844727, -816.961364746094
 312007.23956275, -356.914367675781, -155.377334594727, -817.2705078125
