Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 108643.77676320834, 185.01756286621094, 28.428955078125, -602.171142578125
 108643.794287875, 185.07205200195312, 28.5833740234375, -602.3281860351562
 108643.79617025, 185.1024627685547, 28.361114501953125, -602.3914794921875
 108643.81417445834, 184.7875213623047, 28.502349853515625, -602.5891723632812
 108643.81603483333, 184.79212951660156, 28.340606689453125, -602.5833740234375
 108643.83379812501, 184.81895446777344, 28.677658081054688, -602.4127197265625
 108643.83556704168, 185.07638549804688, 28.55712890625, -602.5399169921875
 108643.85389741667, 184.63714599609375, 28.542022705078125, -602.6390991210938
 108643.85600095835, 184.54580688476562, 28.085647583007812, -602.8634033203125
 108643.87429204167, 184.50323486328125, 28.35418701171875, -602.7744140625
 108643.87609479167, 184.43234252929688, 28.3187255859375, -602.9296875
 108643.89372841668, 184.4600067138672, 28.478286743164062, -603.0225219726562
 108643.89577300001, 184.38790893554688, 28.98321533203125, -602.885498046875
 108643.91357220834, 184.45143127441406, 28.491775512695312, -603.0596923828125
 108643.91536479167, 184.53414916992188, 28.490005493164062, -603.130615234375
 108643.93332208334, 184.25477600097656, 28.835617065429688, -602.9296875
 108643.93515066667, 184.45425415039062, 28.59930419921875, -603.0594482421875
 108643.953205875, 184.36509704589844, 28.385818481445312, -603.0262451171875
 108643.95537145835, 184.39321899414062, 28.567291259765625, -602.95068359375
 108643.97355141667, 184.24627685546875, 28.752822875976562, -602.98486328125
 108643.97541333333, 184.2553253173828, 28.910598754882812, -602.8955078125
 108643.99347479167, 184.4407196044922, 28.434982299804688, -602.5498046875
 108643.99593025, 183.9832763671875, 28.629623413085938, -602.920166015625
 108644.01224412501, 183.74786376953125, 28.4154052734375, -602.9405517578125
 108644.01385041667, 183.95489501953125, 28.572372436523438, -602.6926879882812
 108644.03258504167, 183.5934295654297, 28.502395629882812, -602.5966796875
 108644.03454854168, 183.53228759765625, 28.1968994140625, -602.6972045898438
 108644.05247191667, 183.59478759765625, 28.334426879882812, -602.7591552734375
 108644.05466012501, 183.27618408203125, 28.198287963867188, -602.8079223632812
 108644.07282662501, 182.99017333984375, 28.168289184570312, -602.9539794921875
 108644.074632125, 182.77626037597656, 28.236160278320312, -602.9985961914062
